t, X, Y, Z, DT
48.603279, 3.377423, 5.901416, 12.113851, 0.001287
48.604595, 3.641366, 6.399131, 12.008015, 0.001316
48.605939, 3.929570, 6.938926, 11.941093, 0.001344
48.607311, 4.243850, 7.523203, 11.918419, 0.001372
48.608710, 4.586062, 8.154040, 11.946232, 0.001399
48.610136, 4.958058, 8.833009, 12.031779, 0.001426
48.611588, 5.361632, 9.560927, 12.183402, 0.001452
48.613064, 5.798435, 10.337554, 12.410610, 0.001476
48.614562, 6.269871, 11.161214, 12.724098, 0.001498
48.616080, 6.776965, 12.028327, 13.135705, 0.001518
48.617616, 7.320190, 12.932867, 13.658255, 0.001535
48.619166, 7.899255, 13.865749, 14.305262, 0.001550
48.620727, 8.512859, 14.814156, 15.090418, 0.001561
48.622296, 9.158398, 15.760886, 16.026832, 0.001569
48.623869, 9.831643, 16.683776, 17.125951, 0.001573
48.625443, 10.526401, 17.555338, 18.396130, 0.001574
48.627015, 11.234193, 18.342764, 19.840870, 0.001572
48.628581, 11.943991, 19.008505, 21.456770, 0.001566
48.630140, 12.642062, 19.511622, 23.231386, 0.001558
48.631687, 13.312009, 19.810072, 25.141284, 0.001548
48.633222, 13.935070, 19.863992, 27.150681, 0.001535
48.634743, 14.490747, 19.639823, 29.211188, 0.001521
48.636249, 14.957787, 19.114901, 31.263108, 0.001505
48.637738, 15.315510, 18.281809, 33.238599, 0.001489
48.639210, 15.545375, 17.151638, 35.066673, 0.001472
48.640665, 15.632617, 15.755276, 36.679537, 0.001455
48.642102, 15.567734, 14.142114, 38.019351, 0.001437
48.643528, 15.347569, 12.376053, 39.044187, 0.001426
48.644943, 14.975806, 10.529372, 39.732026, 0.001415
48.646346, 14.462772, 8.675500, 40.082026, 0.001404
48.647738, 13.824567, 6.882034, 40.112915, 0.001392
48.649117, 13.081675, 5.205186, 39.859025, 0.001379
48.650483, 12.257287, 3.686408, 39.364950, 0.001366
48.651834, 11.375563, 2.351370, 38.679914, 0.001351
48.653169, 10.460082, 1.210958, 37.852800, 0.001335
48.654486, 9.532590, 0.263658, 36.928409, 0.001317
48.655783, 8.612144, -0.501385, 35.945154, 0.001297
48.657059, 7.714629, -1.101237, 34.934063, 0.001276
48.658311, 6.852609, -1.556393, 33.918812, 0.001252
48.659539, 6.035430, -1.888545, 32.916416, 0.001227
48.660739, 5.269491, -2.118979, 31.938295, 0.001200
48.661910, 4.558624, -2.267512, 30.991423, 0.001171
48.663050, 3.904505, -2.351908, 30.079446, 0.001140
48.664158, 3.307070, -2.387617, 29.203641, 0.001108
48.665231, 2.764907, -2.387762, 28.363698, 0.001073
48.666268, 2.275593, -2.363268, 27.558327, 0.001037
48.667267, 1.835998, -2.323067, 26.785699, 0.000999
48.668224, 1.442525, -2.274351, 26.043751, 0.000958
48.669138, 1.091308, -2.222819, 25.330396, 0.000914
48.670004, 0.778369, -2.172928, 24.643643, 0.000866
48.670816, 0.499736, -2.128105, 23.981666, 0.000812
48.671567, 0.251531, -2.090952, 23.342844, 0.000751
48.672242, 0.030030, -2.063413, 22.725758, 0.000675
48.672812, -0.168297, -2.046923, 22.129190, 0.000570
48.673446, -0.346760, -2.042533, 21.552109, 0.000633
48.674145, -0.508439, -2.051009, 20.993647, 0.000700
48.674895, -0.656185, -2.072926, 20.453088, 0.000750
48.675685, -0.792626, -2.108730, 19.929846, 0.000790
48.676510, -0.920177, -2.158806, 19.423455, 0.000825
48.677366, -1.041060, -2.223516, 18.933556, 0.000856
48.678251, -1.157321, -2.303245, 18.459892, 0.000885
48.679162, -1.270850, -2.398427, 18.002303, 0.000911
48.680098, -1.383401, -2.509574, 17.560725, 0.000936
48.681059, -1.496614, -2.637290, 17.135195, 0.000961
48.682044, -1.612038, -2.782296, 16.725854, 0.000985
48.683052, -1.731146, -2.945435, 16.332959, 0.001008
48.684084, -1.855361, -3.127685, 15.956893, 0.001032
48.685140, -1.986068, -3.330166, 15.598186, 0.001056
48.686220, -2.124635, -3.554146, 15.257530, 0.001080
48.687324, -2.272426, -3.801042, 14.935805, 0.001104
48.688453, -2.430820, -4.072420, 14.634111, 0.001129
48.689607, -2.601219, -4.369989, 14.353802, 0.001154
48.690786, -2.785060, -4.695591, 14.096524, 0.001179
48.691992, -2.983827, -5.051189, 13.864262, 0.001205
48.693223, -3.199052, -5.438837, 13.659399, 0.001232
48.694481, -3.432321, -5.860648, 13.484772, 0.001258
48.695766, -3.685270, -6.318745, 13.343739, 0.001285
48.697078, -3.959581, -6.815188, 13.240258, 0.001312
48.698416, -4.256965, -7.351890, 13.178964, 0.001338
48.699780, -4.579137, -7.930490, 13.165247, 0.001364
48.701170, -4.927790, -8.552203, 13.205337, 0.001390
48.702585, -5.304540, -9.217615, 13.306367, 0.001415
48.704023, -5.710867, -9.926439, 13.476427, 0.001438
48.705484, -6.148027, -10.677208, 13.724576, 0.001461
48.706965, -6.616944, -11.466903, 14.060802, 0.001481
48.708464, -7.118078, -12.290524, 14.495899, 0.001499
48.709979, -7.651250, -13.140605, 15.041238, 0.001515
48.711507, -8.215451, -14.006688, 15.708374, 0.001528
48.713045, -8.808604, -14.874802, 16.508465, 0.001538
48.714591, -9.427311, -15.726991, 17.451464, 0.001545
48.716140, -10.066584, -16.540990, 18.545033, 0.001549
48.717690, -10.719577, -17.290161, 19.793209, 0.001550
48.719239, -11.377358, -17.943815, 21.194837, 0.001548
48.720782, -12.028765, -18.468097, 22.741884, 0.001544
48.722319, -12.660383, -18.827542, 24.417829, 0.001536
48.723846, -13.256709, -18.987392, 26.196392, 0.001527
48.725362, -13.800565, -18.916611, 28.040958, 0.001516
48.726865, -14.273771, -18.591395, 29.905051, 0.001503
48.728354, -14.658113, -17.998753, 31.734150, 0.001489
48.729828, -14.936520, -17.139569, 33.468940, 0.001474
48.731287, -15.094387, -16.030499, 35.049823, 0.001459
48.732730, -15.120860, -14.704109, 36.422147, 0.001443
48.734158, -15.009916, -13.206966, 37.541368, 0.001428
48.735576, -14.761067, -11.595804, 38.377248, 0.001418
48.736984, -14.379552, -9.932300, 38.916293, 0.001408
48.738381, -13.875990, -8.277373, 39.162045, 0.001397
48.739767, -13.265533, -6.685936, 39.133269, 0.001386
48.741140, -12.566659, -5.202923, 38.860520, 0.001373
48.742501, -11.799783, -3.861034, 38.381868, 0.001360
48.743846, -10.985868, -2.680217, 37.738540, 0.001346
48.745177, -10.145202, -1.668635, 36.971161, 0.001330
48.746490, -9.296421, -0.824590, 36.116946, 0.001313
48.747784, -8.455848, -0.138932, 35.207970, 0.001295
48.749059, -7.637119, 0.402505, 34.270409, 0.001274
48.750312, -6.851073, 0.816725, 33.324559, 0.001253
48.751541, -6.105834, 1.121812, 32.385347, 0.001230
48.752746, -5.407034, 1.335630, 31.463128, 0.001205
48.753925, -4.758117, 1.474951, 30.564578, 0.001179
48.755077, -4.160678, 1.554936, 29.693554, 0.001152
48.756201, -3.614805, 1.588896, 28.851856, 0.001124
48.757295, -3.119406, 1.588233, 28.039860, 0.001094
48.758359, -2.672494, 1.562517, 27.257012, 0.001064
48.759391, -2.271445, 1.519637, 26.502203, 0.001032
48.760391, -1.913208, 1.465982, 25.774031, 0.001000
48.761358, -1.594479, 1.406644, 25.070985, 0.000967
48.762290, -1.311837, 1.345609, 24.391563, 0.000932
48.763187, -1.061856, 1.285944, 23.734340, 0.000897
48.764047, -0.841178, 1.229960, 23.098007, 0.000860
48.764867, -0.646580, 1.179355, 22.481383, 0.000821
48.765647, -0.475005, 1.135345, 21.883420, 0.000779
48.766381, -0.323591, 1.098767, 21.303192, 0.000734
48.767065, -0.189684, 1.070174, 20.739885, 0.000684
48.767689, -0.070841, 1.049908, 20.192782, 0.000625
48.768238, 0.035176, 1.038161, 19.661252, 0.000549
48.768750, 0.130402, 1.035032, 19.144737, 0.000512
48.769333, 0.216688, 1.040565, 18.642743, 0.000583
48.769966, 0.295708, 1.054781, 18.154828, 0.000633
48.770639, 0.368983, 1.077709, 17.680600, 0.000673
48.771345, 0.437890, 1.109406, 17.219706, 0.000706
48.772081, 0.503685, 1.149977, 16.771833, 0.000736
48.772844, 0.567515, 1.199582, 16.336706, 0.000763
48.773632, 0.630437, 1.258458, 15.914084, 0.000788
48.774444, 0.693435, 1.326922, 15.503760, 0.000812
48.775280, 0.757434, 1.405378, 15.105570, 0.000836
48.776139, 0.823311, 1.494333, 14.719385, 0.000859
48.777021, 0.891917, 1.594395, 14.345122, 0.000882
48.777926, 0.964082, 1.706286, 13.982751, 0.000905
48.778854, 1.040633, 1.830846, 13.632294, 0.000928
48.779806, 1.122405, 1.969044, 13.293842, 0.000952
48.780783, 1.210249, 2.121981, 12.967560, 0.000976
48.781784, 1.305051, 2.290904, 12.653702, 0.001001
48.782810, 1.407736, 2.477209, 12.352630, 0.001026
48.783862, 1.519282, 2.682454, 12.064825, 0.001052
48.784941, 1.640729, 2.908365, 11.790918, 0.001079
48.786048, 1.773193, 3.156846, 11.531713, 0.001107
48.787182, 1.917874, 3.429985, 11.288223, 0.001135
48.788346, 2.076063, 3.730059, 11.061705, 0.001164
48.789539, 2.249156, 4.059538, 10.853714, 0.001193
48.790762, 2.438660, 4.421078, 10.666150, 0.001223
48.792016, 2.646201, 4.817517, 10.501332, 0.001254
48.793301, 2.873527, 5.251850, 10.362069, 0.001285
48.794618, 3.122511, 5.727199, 10.251752, 0.001316
48.795965, 3.395149, 6.246759, 10.174458, 0.001348
48.797344, 3.693554, 6.813726, 10.135060, 0.001379
48.798754, 4.019934, 7.431183, 10.139362, 0.001410
48.800194, 4.376572, 8.101953, 10.194234, 0.001440
48.801664, 4.765781, 8.828391, 10.307755, 0.001469
48.803160, 5.189843, 9.612115, 10.489351, 0.001497
48.804683, 5.650930, 10.453649, 10.749916, 0.001522
48.806228, 6.150983, 11.351971, 11.101887, 0.001545
48.807794, 6.691568, 12.303950, 11.559245, 0.001566
48.809376, 7.273671, 13.303665, 12.137403, 0.001583
48.810972, 7.897456, 14.341609, 12.852908, 0.001596
48.812578, 8.561958, 15.403805, 13.722895, 0.001606
48.814189, 9.264719, 16.470888, 14.764206, 0.001611
48.815802, 10.001378, 17.517257, 15.992088, 0.001613
48.817412, 10.765222, 18.510456, 17.418405, 0.001610
48.819016, 11.546750, 19.411009, 19.049342, 0.001604
48.820611, 12.333288, 20.172995, 20.882684, 0.001595
48.822195, 13.108746, 20.745675, 22.904875, 0.001583
48.823763, 13.853617, 21.076433, 25.088269, 0.001569
48.825316, 14.545325, 21.115146, 27.389149, 0.001553
48.826851, 15.159017, 20.819815, 29.747275, 0.001535
48.828367, 15.668855, 20.162866, 32.087644, 0.001516
48.829864, 16.049781, 19.137117, 34.324954, 0.001497
48.831342, 16.279608, 17.760070, 36.370675, 0.001478
48.832800, 16.341189, 16.075254, 38.141960, 0.001458
48.834239, 16.224326, 14.149737, 39.570878, 0.001439
48.835666, 15.927071, 12.067851, 40.612146, 0.001428
48.837082, 15.456160, 9.922126, 41.247666, 0.001416
48.838486, 14.826482, 7.803211, 41.486943, 0.001404
48.839877, 14.059668, 5.790792, 41.363500, 0.001391
48.841254, 13.182068, 3.947098, 40.928383, 0.001377
48.842616, 12.222461, 2.313784, 40.242360, 0.001363
48.843963, 11.209851, 0.912062, 39.368435, 0.001346
48.845290, 10.171612, -0.254692, 38.365839, 0.001328
48.846598, 9.132129, -1.196934, 37.286058, 0.001308
48.847883, 8.111981, -1.934558, 36.170874, 0.001285
48.849143, 7.127605, -2.492850, 35.052060, 0.001260
48.850375, 6.191346, -2.899200, 33.952194, 0.001233
48.851578, 5.311761, -3.180716, 32.886082, 0.001203
48.852748, 4.494097, -3.362674, 31.862400, 0.001170
48.853883, 3.740820, -3.467652, 30.885274, 0.001135
48.854979, 3.052158, -3.515179, 29.955658, 0.001096
48.856034, 2.426609, -3.521721, 29.072442, 0.001055
48.857043, 1.861390, -3.500876, 28.233302, 0.001010
48.858003, 1.352811, -3.463674, 27.435305, 0.000960
48.858908, 0.896597, -3.418928, 26.675330, 0.000904
48.859748, 0.488133, -3.373578, 25.950329, 0.000840
48.860509, 0.122661, -3.333018, 25.257489, 0.000762
48.861166, -0.204575, -3.301389, 24.594311, 0.000656
48.861842, -0.498223, -3.281829, 23.958641, 0.000676
48.862596, -0.762747, -3.276699, 23.348672, 0.000755
48.863408, -1.002381, -3.287755, 22.762923, 0.000812
48.864266, -1.221101, -3.316312, 22.200216, 0.000858
48.865162, -1.422612, -3.363360, 21.659644, 0.000896
48.866091, -1.610350, -3.429673, 21.140549, 0.000929
48.867051, -1.787492, -3.515887, 20.642499, 0.000960
48.868038, -1.956966, -3.622569, 20.165267, 0.000987
48.869051, -2.121477, -3.750267, 19.708826, 0.001013
48.870089, -2.283524, -3.899552, 19.273338, 0.001038
48.871150, -2.445426, -4.071046, 18.859160, 0.001061
48.872234, -2.609343, -4.265442, 18.466844, 0.001084
48.873341, -2.777300, -4.483517, 18.097152, 0.001107
48.874471, -2.951206, -4.726139, 17.751073, 0.001130
48.875623, -3.132876, -4.994260, 17.429840, 0.001152
48.876798, -3.324049, -5.288908, 17.134960, 0.001175
48.877995, -3.526396, -5.611169, 16.868244, 0.001197
48.879215, -3.741534, -5.962157, 16.631841, 0.001220
48.880458, -3.971035, -6.342975, 16.428274, 0.001242
48.881723, -4.216421, -6.754663, 16.260484, 0.001265
48.883010, -4.479164, -7.198131, 16.131872, 0.001288
48.884320, -4.760671, -7.674071, 16.046337, 0.001310
48.885652, -5.062269, -8.182856, 16.008313, 0.001332
48.887006, -5.385171, -8.724398, 16.022799, 0.001354
48.888381, -5.730438, -9.298000, 16.095365, 0.001375
48.889775, -6.098928, -9.902158, 16.232148, 0.001395
48.891189, -6.491226, -10.534346, 16.439798, 0.001413
48.892620, -6.907560, -11.190763, 16.725391, 0.001431
48.894067, -7.347703, -11.866062, 17.096265, 0.001447
48.895528, -7.810856, -12.553061, 17.559785, 0.001461
48.897002, -8.295510, -13.242462, 18.123003, 0.001474
48.898486, -8.799302, -13.922604, 18.792195, 0.001484
48.899978, -9.318864, -14.579289, 19.572282, 0.001492
48.901476, -9.849672, -15.195734, 20.466110, 0.001498
48.902977, -10.385913, -15.752714, 21.473623, 0.001501
48.904478, -10.920398, -16.228954, 22.590964, 0.001502
48.905979, -11.444522, -16.601848, 23.809585, 0.001500
48.907476, -11.948328, -16.848530, 25.115472, 0.001497
48.908968, -12.420674, -16.947318, 26.488633, 0.001492
48.910452, -12.849541, -16.879453, 27.903005, 0.001485
48.911929, -13.222489, -16.631020, 29.326938, 0.001476
48.913395, -13.527247, -16.194820, 30.724362, 0.001466
48.914851, -13.752419, -15.571924, 32.056642, 0.001456
48.916295, -13.888233, -14.772624, 33.285029, 0.001444
48.917726, -13.927285, -13.816513, 34.373443, 0.001431
48.919145, -13.865152, -12.731584, 35.291250, 0.001419
48.920556, -13.700833, -11.552365, 36.015622, 0.001411
48.921958, -13.436922, -10.317316, 36.533134, 0.001402
48.923351, -13.079491, -9.065837, 36.840347, 0.001393
48.924734, -12.637714, -7.835327, 36.943345, 0.001383
48.926107, -12.123247, -6.658679, 36.856359, 0.001373
48.927468, -11.549476, -5.562507, 36.599752, 0.001362
48.928818, -10.930698, -4.566215, 36.197732, 0.001350
48.930155, -10.281343, -3.681901, 35.676111, 0.001337
48.931478, -9.615287, -2.914918, 35.060387, 0.001323
48.932787, -8.945306, -2.264897, 34.374279, 0.001309
48.934080, -8.282700, -1.726996, 33.638778, 0.001293
48.935357, -7.637070, -1.293191, 32.871669, 0.001277
48.936617, -7.016234, -0.953464, 32.087434, 0.001259
48.937858, -6.426255, -0.696808, 31.297430, 0.001241
48.939081, -5.871561, -0.512024, 30.510234, 0.001223
48.940285, -5.355106, -0.388289, 29.732075, 0.001204
48.941469, -4.878565, -0.315554, 28.967278, 0.001184
48.942634, -4.442548, -0.284762, 28.218680, 0.001165
48.943780, -4.046797, -0.287969, 27.488003, 0.001145
48.944906, -3.690376, -0.318355, 26.776155, 0.001126
48.946013, -3.371844, -0.370197, 26.083479, 0.001107
48.947103, -3.089401, -0.438786, 25.409943, 0.001089
48.948175, -2.841017, -0.520337, 24.755276, 0.001072
48.949230, -2.624534, -0.611882, 24.119078, 0.001056
48.950270, -2.437754, -0.711169, 23.500884, 0.001040
48.951297, -2.278503, -0.816560, 22.900212, 0.001027
48.952311, -2.144685, -0.926943, 22.316600, 0.001014
48.953315, -2.034318, -1.041645, 21.749617, 0.001004
48.954311, -1.945564, -1.160370, 21.198881, 0.000995
48.955299, -1.876749, -1.283128, 20.664060, 0.000989
48.956283, -1.826370, -1.410191, 20.144878, 0.000984
48.957264, -1.793103, -1.542046, 19.641114, 0.000981
48.958245, -1.775809, -1.679368, 19.152609, 0.000981
48.959228, -1.773525, -1.822984, 18.679264, 0.000983
48.960215, -1.785469, -1.973862, 18.221043, 0.000988
48.961213, -1.811029, -2.133089, 17.777984, 0.000998
48.962222, -1.849760, -2.301865, 17.350197, 0.001009
48.963244, -1.901382, -2.481495, 16.937879, 0.001022
48.964281, -1.965767, -2.673387, 16.541324, 0.001037
48.965335, -2.042939, -2.879049, 16.160935, 0.001053
48.966406, -2.133069, -3.100089, 15.797241, 0.001071
48.967496, -2.236470, -3.338221, 15.450922, 0.001090
48.968606, -2.353592, -3.595260, 15.122823, 0.001110
48.969737, -2.485021, -3.873125, 14.813992, 0.001131
48.970891, -2.631474, -4.173838, 14.525708, 0.001154
48.972068, -2.793797, -4.499514, 14.259520, 0.001177
48.973269, -2.972961, -4.852356, 14.017294, 0.001201
48.974494, -3.170059, -5.234633, 13.801259, 0.001225
48.975745, -3.386296, -5.648653, 13.614071, 0.001251
48.977021, -3.622984, -6.096725, 13.458872, 0.001276
48.978323, -3.881526, -6.581098, 13.339367, 0.001302
48.979651, -4.163401, -7.103889, 13.259895, 0.001328
48.981005, -4.470138, -7.666973, 13.225513, 0.001354
48.982385, -4.803281, -8.271850, 13.242074, 0.001380
48.983789, -5.164346, -8.919468, 13.316302, 0.001404
48.985217, -5.554759, -9.609996, 13.455845, 0.001428
48.986668, -5.975776, -10.342551, 13.669311, 0.001451
48.988140, -6.428387, -11.114856, 13.966245, 0.001472
48.989631, -6.913188, -11.922843, 14.357054, 0.001491
48.991138, -7.430225, -12.760193, 14.852812, 0.001507
48.992660, -7.978810, -13.617834, 15.464954, 0.001522
48.994193, -8.557301, -14.483417, 16.204778, 0.001533
48.995734, -9.162861, -15.340826, 17.082737, 0.001541
48.997281, -9.791190, -16.169789, 18.107488, 0.001547
48.998830, -10.436257, -16.945691, 19.284669, 0.001549
49.000379, -11.090058, -17.639724, 20.615440, 0.001548
49.001924, -11.742429, -18.219515, 22.094848, 0.001545
49.003463, -12.380967, -18.650372, 23.710182, 0.001539
49.004993, -12.991115, -18.897261, 25.439542, 0.001530
49.006513, -13.556455, -18.927508, 27.250943, 0.001520
49.008021, -14.059269, -18.714099, 29.102307, 0.001508
49.009516, -14.481373, -18.239237, 30.942677, 0.001495
49.010996, -14.805202, -17.497667, 32.714829, 0.001480
49.012461, -15.015074, -16.499105, 34.359240, 0.001465
49.013911, -15.098491, -15.269172, 35.819025, 0.001449
49.015344, -15.047321, -13.848383, 37.045173, 0.001433
49.016766, -14.858667, -12.289140, 38.001192, 0.001422
49.018179, -14.535286, -10.651079, 38.666340, 0.001412
49.019580, -14.085473, -8.995534, 39.036858, 0.001402
49.020971, -13.522430, -7.380054, 39.125043, 0.001391
49.022349, -12.863206, -5.853858, 38.956485, 0.001379
49.023715, -12.127380, -4.454840, 38.566113, 0.001366
49.025068, -11.335668, -3.208319, 37.993850, 0.001352
49.026405, -10.508626, -2.127395, 37.280576, 0.001337
49.027726, -9.665569, -1.214490, 36.464919, 0.001321
49.029029, -8.823776, -0.463566, 35.581066, 0.001303
49.030312, -7.997995, 0.137438, 34.657618, 0.001284
49.031575, -7.200226, 0.604316, 33.717279, 0.001263
49.032815, -6.439726, 0.954667, 32.777180, 0.001240
49.034032, -5.723166, 1.206401, 31.849554, 0.001217
49.035223, -5.054912, 1.376698, 30.942595, 0.001191
49.036388, -4.437339, 1.481344, 30.061332, 0.001165
49.037526, -3.871178, 1.534377, 29.208426, 0.001137
49.038634, -3.355845, 1.547956, 28.384859, 0.001109
49.039713, -2.889745, 1.532383, 27.590481, 0.001079
49.040761, -2.470540, 1.496221, 26.824433, 0.001048
49.041778, -2.095377, 1.446462, 26.085452, 0.001017
49.042763, -1.761076, 1.388720, 25.372094, 0.000984
49.043714, -1.464285, 1.327429, 24.682868, 0.000951
49.044630, -1.201600, 1.266026, 24.016333, 0.000917
49.045512, -0.969652, 1.207124, 23.371143, 0.000881
49.046356, -0.765181, 1.152667, 22.746076, 0.000844
49.047161, -0.585076, 1.104059, 22.140035, 0.000805
49.047925, -0.426413, 1.062283, 21.552051, 0.000764
49.048644, -0.286465, 1.027998, 20.981265, 0.000719
49.049312, -0.162718, 1.001616, 20.426924, 0.000668
49.049920, -0.052864, 0.983377, 19.888361, 0.000608
49.050450, 0.045198, 0.973397, 19.364987, 0.000530
49.050966, 0.133381, 0.971721, 18.856277, 0.000517
49.051549, 0.213414, 0.978354, 18.361764, 0.000583
49.052179, 0.286864, 0.993294, 17.881027, 0.000630
49.052848, 0.355149, 1.016554, 17.413688, 0.000669
49.053549, 0.419553, 1.048181, 16.959410, 0.000701
49.054280, 0.481246, 1.088275, 16.517886, 0.000730
49.055036, 0.541300, 1.136996, 16.088845, 0.000757
49.055818, 0.600702, 1.194576, 15.672049, 0.000782
49.056624, 0.660371, 1.261332, 15.267292, 0.000806
49.057453, 0.721175, 1.337667, 14.874402, 0.000829
49.058304, 0.783940, 1.424079, 14.493246, 0.000852
49.059179, 0.849466, 1.521173, 14.123733, 0.000875
